click_id,is_attributed
16559,0.094136365
16560,0.05992167
16561,0.07818419
16564,0.07158736
16565,0.07704266
16562,0.070968375
16563,0.06273838
16566,0.057735074
16567,0.0813733
16568,0.14479691
16569,0.09138467
16570,0.11016563
16571,0.08249306
16572,0.06829342
16573,0.07401207
16574,0.06385888
16575,0.056570552
16576,0.072096266
16577,0.08829904
16578,0.11147694
16579,0.09247902
16580,0.07652261
16581,0.05536625
16583,0.080013126
16582,0.06529311
16584,0.0653389
16585,0.07026411
16586,0.06580978
16587,0.08476609
16588,0.062114764
16589,0.06484771
16590,0.05652786
16591,0.07336195
16592,0.053387146
16593,0.12819918
16594,0.13401164
16595,0.09996627
16596,0.07490352
16597,0.049403466
16598,0.08775513
16599,0.22834311
16601,0.097495764
16602,0.07112548
16600,0.0652545
16603,0.06280147
16604,0.06581183
16605,0.10643004
16606,0.078285694
16607,0.1109815
16608,0.061241485
16609,0.049760796
16613,0.0653683
16612,0.07662177
16610,0.09846826
16611,0.044668924
16614,0.06582181
16615,0.20064534
16616,0.06761843
16617,0.048247654
16618,0.0927167
16619,0.1204632
16620,0.06869896
16621,0.07562375
16622,0.048073538
16623,0.086078264
16624,0.08618785
16625,0.05779699
16626,0.07102496
16627,0.052020572
16631,0.083530344
16630,0.057208553
16628,0.055866107
16629,0.062378407
16632,0.084226124
16633,0.058021266
16634,0.089566134
16635,0.08549353
16636,0.06339745
16637,0.1634922
16638,0.057980683
16639,0.11020171
16640,0.3023283
16641,0.15721762
16642,0.07750261
16643,0.2335961
16644,0.10697168
16645,0.06656513
16646,0.11762156
16647,0.0723991
16648,0.11143761
16649,0.058256987
16650,0.069117635
16651,0.13246927
16652,0.10437512
16653,0.16273054
16654,0.0701803
16655,0.063225016
16656,0.079824366
16657,0.12204149
16658,0.07070158
16659,0.072086856
16660,0.07257336
16661,0.12404577
16662,0.11968346
16663,0.09534233
16668,0.07064113
16667,0.08283504
16665,0.059473332
16666,0.064566575
16664,0.061549284
16669,0.17055377
16670,0.074697144
16671,0.06342988
16672,0.067545906
16673,0.09022135
16674,0.15738972
16675,0.06977123
16676,0.14583026
16677,0.121732645
16678,0.08676647
16679,0.1088654
16680,0.081366345
16681,0.081031606
16682,0.08916415
16685,0.08732351
16683,0.0782752
16684,0.088236585
16686,0.05459236
16687,0.10748183
16688,0.06793539
16689,0.07118012
16690,0.100625396
16691,0.107182324
16692,0.057253294
16693,0.0728519
16694,0.08752933
16695,0.087348185
16696,0.06822631
16697,0.08272379
16698,0.06630209
16699,0.05698995
16702,0.062639564
16701,0.09257696
16700,0.120809965
16703,0.060185045
16704,0.078657344
16705,0.069852
16706,0.089135975
16707,0.06979878
16708,0.061018936
16709,0.072566316
16711,0.1259225
16710,0.07427353
16712,0.05332651
16713,0.060587432
16714,0.061309263
16715,0.09111019
16716,0.07675523
16717,0.060160317
16718,0.079954654
16720,0.05725919
16719,0.057262223
16721,0.051527154
16722,0.07794033
16723,0.05300228
16724,0.13981324
16725,0.06276984
16726,0.059645556
16727,0.11308855
16729,0.12782688
16728,0.07001368
16730,0.071027026
16731,0.18351358
16732,0.059659366
16733,0.061982747
16734,0.084267735
16735,0.07450473
16736,0.06151755
16739,0.057700958
16737,0.09171363
16738,0.11077933
16740,0.08115784
16741,0.073533
16742,0.06715109
16743,0.057468347
16744,0.12938112
16745,0.10558152
16746,0.055598244
16747,0.06324846
16748,0.07634297
16749,0.073796324
16750,0.09691133
16751,0.07565642
16752,0.060206726
16755,0.08900826
16754,0.0716611
16753,0.062585294
16756,0.069391295
16757,0.09384733
16758,0.057544824
16759,0.06839261
16760,0.264049
16761,0.10005372
16762,0.08024323
16763,0.16033979
16764,0.0870276
16765,0.120713666
16766,0.0717132
16767,0.07156642
16768,0.08568787
16769,0.08306262
16770,0.222078
16771,0.083382644
16772,0.09203633
16773,0.07284945
16774,0.085123405
16775,0.057769082
16776,0.07554227
16777,0.10481229
16778,0.09133983
16779,0.07485572
16780,0.06352111
16781,0.062070355
16783,0.0726043
16782,0.07015632
16784,0.05633731
16785,0.067439795
16786,0.13228187
16787,0.06926438
16788,0.06297639
16789,0.16113332
16791,0.07771501
16790,0.081742376
16792,0.066840276
16793,0.06600536
16794,0.072473116
16795,0.065877
16796,0.11300219
16797,0.09099399
16798,0.08825174
16799,0.095219016
16800,0.072637446
16801,0.1231825
16802,0.1001631
16803,0.057026457
16804,0.07550833
16805,0.20076893
16807,0.073666066
16808,0.06535504
16806,0.15663959
16809,0.070054956
16810,0.13194723
16811,0.048242014
16812,0.061510608
16813,0.08010879
16814,0.06722658
16815,0.11690355
16816,0.1916707
16817,0.18122074
16818,0.06081889
16819,0.1368012
16820,0.064560235
16821,0.11544581
16822,0.055717316
16823,0.083430395
16824,0.07793901
16825,0.0769568
16826,0.09105818
16827,0.07589839
16828,0.06767333
16829,0.07987126
16830,0.07858023
16831,0.15093629
16832,0.067415535
16833,0.0739827
16834,0.07287089
16835,0.060778446
16836,0.057116013
16837,0.05680965
16838,0.09722127
16839,0.063858144
16840,0.10737398
16842,0.09395937
16841,0.07052633
16845,0.114663355
16844,0.064052515
16843,0.060902134
16846,0.09705027
16847,0.08377781
16848,0.099549994
16849,0.06843744
16850,0.06615481
16851,0.094498105
16852,0.0687408
16853,0.07389012
16854,0.08132726
16855,0.07227395
16856,0.09102926
16857,0.050372813
16858,0.07548162
16859,0.056922786
16860,0.055891614
16863,0.060438327
16862,0.09113842
16861,0.11948065
16864,0.18955128
16865,0.050036035
16866,0.055859078
16867,0.06662898
16868,0.07087866
16869,0.1005122
16871,0.0772855
16870,0.08300535
16872,0.08606778
16873,0.06149765
16874,0.06563106
16875,0.09082709
16876,0.075467676
16878,0.079269715
16877,0.06911032
16879,0.084185824
16880,0.07158543
16881,0.05425719
16882,0.07197478
16883,0.08052951
16884,0.07514064
16885,0.0976176
16886,0.07034534
16887,0.07651055
16888,0.06487611
16889,0.10148713
16890,0.07813798
16891,0.06305031
16892,0.08657195
16893,0.0957855
16894,0.06654826
16895,0.08702452
16896,0.060171816
16898,0.06807563
16897,0.09632687
16899,0.1375284
16900,0.07800649
16901,0.07590078
16902,0.065112844
16903,0.07581654
16904,0.07821032
16906,0.08517316
16905,0.07608652
16907,0.080132164
16908,0.06743097
16909,0.079652265
16910,0.06599888
16911,0.1500234
16912,0.06439577
16913,0.08151758
16914,0.07598902
16916,0.114365116
16915,0.06679421
16917,0.06759593
16918,0.07267692
16919,0.1246773
16920,0.06799112
16921,0.07059554
16922,0.08206207
16923,0.060230535
16924,0.12190831
16927,0.08331641
16925,0.07053924
16926,0.05743068
16928,0.07981899
16929,0.08926457
16930,0.078824535
16931,0.055426534
16932,0.088682234
16934,0.12427087
16933,0.1227207
16935,0.2923848
16936,0.06466817
16937,0.071816996
16938,0.05864124
16939,0.06324075
16940,0.07600543
16941,0.0707381
16942,0.08589558
16943,0.087981425
16944,0.07120055
16945,0.055301834
16946,0.1316628
16947,0.07159047
16948,0.071408294
16949,0.083272524
16952,0.05200983
16951,0.062403873
16950,0.14433265
16953,0.05928247
16954,0.065238595
16955,0.07637524
16956,0.060482036
16957,0.08988011
16958,0.0835651
16959,0.120364994
16960,0.16126062
16961,0.067700006
16962,0.065038905
16963,0.05823188
16964,0.077472776
16965,0.072195016
16967,0.0890431
16968,0.06807682
16966,0.05933766
16969,0.104090884
16970,0.06800035
16971,0.071283706
16972,0.07108488
16973,0.07972039
16974,0.11057355
16975,0.06513861
16976,0.18774706
16977,0.05586523
16978,0.07153416
16979,0.07548966
16980,0.05253341
16981,0.08445752
16982,0.073322564
16983,0.063672625
16984,0.0868687
16985,0.057224557
16986,0.060637183
16987,0.0630853
16988,0.061853375
16989,0.11840705
16990,0.08561529
16991,0.066023424
16992,0.08834777
16993,0.055641774
16994,0.074838616
16995,0.08578707
16996,0.05531537
16997,0.068688266
16998,0.084333286
16999,0.058410034
17000,0.08672461
17001,0.06381967
17002,0.07556097
17003,0.06758045
17004,0.086348265
17005,0.082223214
17006,0.07613765
17007,0.06825308
17008,0.06486495
17009,0.081570216
17010,0.07393432
17011,0.07339727
17012,0.073866434
17013,0.059156064
17014,0.072258234
17015,0.06379372
17016,0.0572816
17017,0.06876713
17018,0.052214783
17019,0.067177616
17020,0.057189863
17021,0.04809045
17022,0.07865199
17023,0.06784248
17024,0.06671151
17025,0.14317945
17026,0.06762079
17027,0.08495007
17028,0.07027897
17029,0.06506492
17030,0.066022515
17031,0.07357781
17032,0.09359824
17033,0.06996511
17034,0.064647175
17035,0.08623963
17036,0.07016367
17037,0.06876075
17039,0.088385366
17038,0.17426622
17040,0.077632695
17041,0.058419738
17042,0.116812184
17043,0.23064741
17044,0.085815646
17045,0.10138135
17046,0.071575195
17047,0.1324971
17048,0.06402704
17049,0.055445112
17050,0.16419286
17051,0.069195375
17052,0.11741326
17053,0.11892662
17055,0.1122294
17054,0.06796082
17056,0.06036622
17058,0.095187284
17057,0.0701293
17059,0.08781824
17060,0.071779735
17061,0.055219155
17062,0.06383897
17063,0.04907132
17064,0.101064555
17065,0.065814346
17066,0.072847195
17067,0.12615097
17068,0.070672445
17069,0.06554538
17070,0.09513971
17071,0.060429316
17072,0.063389175
17073,0.08815968
17075,0.060015716
17074,0.07239539
17076,0.09880082
17077,0.06445978
17078,0.06763611
17079,0.076211035
17080,0.062693186
17081,0.08468017
17082,0.06923325
17083,0.09104425
17084,0.1035263
17085,0.06673511
17086,0.0662047
17087,0.05626539
17088,0.09772991
17090,0.05623752
17091,0.06510305
17089,0.05999585
17093,0.09018805
17092,0.088732734
17094,0.061534923
17095,0.10505081
17096,0.12323932
17097,0.07625816
17098,0.17886174
17099,0.07536351
17100,0.081473894
17101,0.07281451
17102,0.06279892
17103,0.07511745
17104,0.090794004
17105,0.07224722
17106,0.070716925
17107,0.068104126
17108,0.09332666
17109,0.06979554
17110,0.083049305
17111,0.07223564
17112,0.07590717
17113,0.2400705
17114,0.052684933
17115,0.09740176
17116,0.061393578
17117,0.061069086
17118,0.07779114
17119,0.1174739
17120,0.06621681
17121,0.15531233
17122,0.12240212
17123,0.070256695
17124,0.039592586
17125,0.08318509
17126,0.072982915
17127,0.13246927
17128,0.09380646
17129,0.07753597
17130,0.07082982
17131,0.12505843
17132,0.07487118
17133,0.0721491
17134,0.11029562
17135,0.0723451
17136,0.074910656
17137,0.07155618
17138,0.069271766
17139,0.11072054
17140,0.0729838
17141,0.06989837
17142,0.05692006
17143,0.065432966
17144,0.054342806
17146,0.071525514
17145,0.09575056
17147,0.060684096
17148,0.069998875
17149,0.07363713
17150,0.07674026
17151,0.07207512
17152,0.10196407
17153,0.06425174
17154,0.100864395
17155,0.08946921
17156,0.06311037
17157,0.068245165
17158,0.05732736
17159,0.08013744
17160,0.080961116
17161,0.18730344
17162,0.04486001
17164,0.14110853
17163,0.08812774
17165,0.06326879
17166,0.07186405
17167,0.07210314
17168,0.06281607
17169,0.06467218
17170,0.06992965
17171,0.06533524
17172,0.1696632
17173,0.06498058
17174,0.09374584
17175,0.062792294
17176,0.07258777
17177,0.06696434
17178,0.07912052
17179,0.16178691
17180,0.08020407
17182,0.077135056
17181,0.061140817
17183,0.08237194
17184,0.06901213
17185,0.07606739
17186,0.11118067
17187,0.08215221
17188,0.06659592
17189,0.07112018
17190,0.19324937
17191,0.06079921
17192,0.0880289
17193,0.061527427
17194,0.06291681
17195,0.082213044
17196,0.08715231
17197,0.09611477
17198,0.061112054
17199,0.06286816
17203,0.07299327
17202,0.06873444
17201,0.11422786
17200,0.1491156
17204,0.065010615
17205,0.0635386
17206,0.07185128
17207,0.07659621
17208,0.07340858
17209,0.0697788
17210,0.08704894
17211,0.05648139
17212,0.0780457
17213,0.06504445
17214,0.069906645
17215,0.053856958
17216,0.063679844
17218,0.13636826
17219,0.12286288
17217,0.06766238
17220,0.06935944
17221,0.05851635
17222,0.06832131
17223,0.05148118
17224,0.053546354
17225,0.08780666
17226,0.06497277
17227,0.06901798
17228,0.107092686
17229,0.076592006
17230,0.065422356
17231,0.08305499
17232,0.14345914
17234,0.057375822
17235,0.18245132
17233,0.06040652
17237,0.06486744
17236,0.07234407
17238,0.061158117
17239,0.073526286
17240,0.07606629
17241,0.074210875
17242,0.062578775
17243,0.111093454
17244,0.07069071
17245,0.08228516
17246,0.11065548
17247,0.08825673
17248,0.05595695
17249,0.07318429
17250,0.085371755
17251,0.058844022
17252,0.076997764
17253,0.06469107
17254,0.07434775
17255,0.14323913
17256,0.091418296
17257,0.05793327
17258,0.06834675
17259,0.07551422
17260,0.06773788
17261,0.07259146
17262,0.07067766
17263,0.082309574
17264,0.082780235
17265,0.06237609
17266,0.07425351
17267,0.05874443
17268,0.075573765
17269,0.08522142
17271,0.11842862
17272,0.07185578
17270,0.09112421
17273,0.08871451
17274,0.05668332
17275,0.054250915
17276,0.07408221
17277,0.07025968
17278,0.14899997
17279,0.105261005
17280,0.1088057
17281,0.06169916
17282,0.055885427
17283,0.06810791
17284,0.04705467
17285,0.09445025
17286,0.078694604
17287,0.115151
17288,0.06432618
17289,0.08565923
17290,0.13346289
17291,0.07544391
17292,0.064628795
17293,0.053225234
17294,0.16113332
17295,0.07660335
17296,0.061222322
17300,0.07610536
17299,0.06849455
17298,0.0664956
17297,0.12734853
17301,0.061732434
17302,0.07575412
17303,0.0677715
17304,0.0588373
17305,0.07724985
17307,0.064640686
17306,0.068055615
17308,0.07637626
17309,0.0657312
17310,0.11026581
17311,0.08085829
17312,0.05983986
17313,0.06703647
17314,0.07520636
17315,0.07158451
17316,0.14156413
17317,0.09269971
17318,0.10520349
17319,0.0642355
17320,0.105585605
17321,0.09690807
17322,0.07475922
17325,0.062495753
17324,0.054469094
17323,0.072364986
17326,0.055828143
17327,0.061840374
17328,0.10905832
17329,0.060287867
17330,0.07467411
17331,0.053096037
17332,0.054659806
17333,0.087342724
17334,0.08638608
17335,0.062705405
17336,0.075527355
17337,0.13225824
17338,0.10990375
17339,0.0669847
17340,0.16212335
17341,0.061436553
17342,0.077260844
17344,0.08152483
17343,0.06927764
17345,0.058905263
17346,0.060328115
17347,0.07805774
17348,0.054566473
17349,0.097887225
17350,0.07036527
17354,0.16244243
17353,0.052742794
17352,0.07864971
17351,0.09285164
17355,0.07636694
17356,0.054699786
17357,0.08056368
17358,0.07488939
17359,0.089229144
17360,0.1518743
17363,0.08468132
17361,0.104980424
17362,0.06663259
17364,0.07495103
17365,0.07028272
17366,0.06785132
17367,0.06168696
17368,0.07114596
17369,0.0630853
17370,0.049793106
17371,0.058587067
17372,0.18524408
17373,0.061959483
17374,0.080550455
17377,0.05361975
17375,0.062039603
17376,0.063526586
17380,0.099494174
17378,0.10057319
17379,0.05631395
17381,0.05612901
17382,0.16101198
17383,0.066831
17384,0.16369623
17385,0.06705192
17386,0.08689239
17387,0.13879675
17388,0.06334003
17389,0.05484732
17390,0.07045959
17391,0.18448293
17392,0.086024694
17393,0.059412085
17394,0.07067797
17396,0.09683149
17395,0.07495343
17397,0.07211149
17398,0.051680624
17399,0.06907551
17400,0.08194802
17401,0.09577482
17402,0.14911085
17403,0.058837127
17404,0.079035476
17405,0.084703185
17406,0.063261144
17407,0.058996867
17408,0.062227003
17409,0.061289597
17410,0.06878906
17412,0.085944645
17411,0.065598756
17413,0.0722102
17414,0.06520275
17415,0.07217846
17416,0.2221712
17417,0.060844317
17418,0.06796978
17419,0.10284966
17420,0.06006006
17421,0.06144197
17422,0.14676228
17423,0.060876667
17424,0.08080468
17425,0.06498362
17426,0.06753259
17427,0.076190524
17428,0.070411466
17429,0.06787931
17431,0.15457635
17430,0.062760115
17432,0.08145744
17433,0.07186561
17434,0.055911623
17435,0.15506013
17436,0.07258858
17437,0.054017648
17438,0.09067331
17439,0.07354151
17440,0.09002176
17441,0.05701115
17442,0.075392075
17443,0.1256009
17444,0.06571927
17445,0.07052767
17446,0.063012935
17447,0.103676446
17449,0.06843686
17448,0.05076587
17450,0.075868025
17451,0.059167884
17452,0.09110344
17453,0.11317222
17454,0.08226688
17455,0.05277816
17456,0.16316953
17458,0.07486536
17457,0.07645946
17459,0.08000656
17460,0.18730344
17461,0.3039053
17462,0.06870926
17463,0.12629347
17465,0.06383446
17464,0.1533478
17467,0.16144864
17466,0.076670095
17468,0.071502306
17469,0.061692808
17470,0.07143348
17471,0.16316953
17472,0.08169777
17473,0.060038004
17474,0.10763712
17475,0.06742357
17476,0.08485974
17477,0.06134821
17478,0.060764965
17479,0.059404127
17481,0.06676712
17482,0.05396633
17480,0.065855525
17483,0.07675392
17484,0.08558788
17485,0.10076279
17487,0.056467053
17486,0.106499374
17488,0.061981764
17489,0.06703594
17490,0.066193864
17491,0.0733369
17492,0.065938145
17493,0.06789342
17494,0.058846973
17495,0.049267232
17496,0.09539931
17497,0.050903507
17498,0.1650394
17499,0.058851574
17500,0.07358499
17501,0.06575985
17502,0.07255174
17503,0.09071625
17504,0.05173508
17505,0.095077075
17506,0.085159995
17507,0.063669056
17508,0.056410667
17509,0.08763149
17510,0.066493526
17511,0.0789663
17512,0.06996325
17513,0.049403466
17514,0.056642517
17515,0.05377216
17516,0.07043995
17517,0.18491209
17518,0.064679936
17519,0.085219815
17520,0.07169932
17521,0.12235623
17522,0.14626917
17523,0.08652164
17524,0.10071886
17525,0.06331451
17526,0.09853042
17527,0.07352749
17528,0.08302998
17529,0.10267851
17530,0.071247205
17531,0.08176745
17532,0.0752616
17533,0.11569567
17534,0.12590776
17535,0.0729824
17536,0.09309399
17537,0.06686334
17538,0.1285928
17540,0.064704895
17539,0.1052433
17541,0.16113332
17542,0.06727716
17543,0.07428237
17544,0.06509456
17545,0.052823517
17546,0.06661907
17547,0.06513463
17548,0.0721491
17549,0.06812212
17550,0.055577565
17551,0.101251006
17552,0.073599555
17553,0.067518525
17554,0.06333509
17555,0.05910871
17558,0.0767602
17557,0.06349638
17556,0.088071026
17559,0.07188584
17560,0.07576253
17561,0.07962612
17562,0.077490866
17563,0.0813271
17564,0.07275896
17565,0.15318182
17566,0.07130304
17567,0.077945314
17568,0.06080289
17569,0.119167194
17570,0.108859874
17571,0.073766395
17572,0.06793526
17573,0.06067719
17574,0.07811837
17575,0.054307602
17576,0.17886174
17577,0.098147675
17578,0.069943026
17579,0.08887741
17580,0.21784459
17581,0.1867995
17582,0.09057216
17583,0.07298827
17584,0.08386258
17585,0.066982865
17586,0.057779595
17587,0.06483837
17588,0.06393923
17589,0.07993892
17590,0.054085374
17591,0.06506269
17592,0.05838632
17593,0.046383444
17594,0.058041807
17595,0.09110312
17596,0.06618249
17597,0.14916964
17598,0.095820874
17599,0.073692106
17600,0.18280488
17601,0.07836931
17604,0.083649956
17602,0.082166016
17603,0.063261144
17605,0.079610504
17606,0.082574554
17607,0.08062551
17609,0.103019714
17608,0.07094183
17610,0.057858795
17611,0.06951475
17612,0.1213031
17613,0.07238515
17614,0.07689965
17615,0.057942394
17616,0.0758138
17617,0.06182627
17618,0.081558004
17621,0.05017099
17620,0.06933574
17619,0.080326214
17622,0.07088186
17623,0.05824511
17624,0.056489576
17625,0.077379644
17626,0.08432535
17627,0.07772748
17628,0.11549578
17629,0.046087835
17630,0.11502899
17631,0.05305503
17632,0.07948752
17633,0.06659595
17634,0.16273054
17635,0.09367224
17636,0.07313821
17637,0.07375498
17638,0.0630853
17639,0.06774322
17640,0.067927964
17641,0.056642517
17642,0.062444527
17643,0.11848817
17644,0.058770146
17645,0.1290815
17647,0.07818458
17646,0.062067468
17648,0.14433265
17649,0.121533826
17650,0.06970128
17651,0.07570441
17652,0.06919584
17653,0.09755892
17654,0.07341991
17655,0.11504283
17656,0.090095304
17657,0.085253686
17658,0.0972674
17659,0.078777336
17660,0.07645169
17661,0.091649115
17665,0.08228199
17664,0.0777297
17663,0.07052942
17662,0.069154814
17666,0.063261144
17667,0.065615006
17668,0.061489716
17669,0.07149959
17670,0.07264005
17672,0.12184698
17671,0.07528614
17673,0.053650618
17674,0.07747835
17675,0.052109674
17676,0.07082982
17677,0.05813658
17678,0.05467706
17679,0.06233474
17680,0.09167785
17681,0.06849364
17682,0.065653466
17683,0.08550244
17684,0.05295192
17685,0.07707571
17686,0.16043936
17687,0.07383679
17688,0.069194146
17689,0.05828343
17690,0.06163484
17691,0.1326824
17692,0.077727124
17693,0.06265707
17694,0.06736547
17695,0.08265922
17696,0.16515417
17697,0.08039011
17698,0.055481397
17699,0.07925089
17700,0.12692332
17701,0.14705972
17702,0.08857007
17703,0.16856626
17704,0.062870435
17705,0.06564653
17706,0.071260326
17707,0.07422434
17708,0.07293101
17709,0.059020963
17710,0.074393645
17711,0.070274934
17712,0.12590487
17713,0.086481676
17714,0.06691086
17715,0.071488865
17717,0.09372619
17716,0.0709635
17718,0.18449238
17719,0.058838714
17720,0.071627975
17721,0.08060593
17722,0.11274017
17723,0.067162
17724,0.07506863
17725,0.079655446
17726,0.067871004
17727,0.06681459
17728,0.06223164
17729,0.07807497
17730,0.080423534
17731,0.059044275
17732,0.061664358
17733,0.07346497
17734,0.093360394
17735,0.075792454
17736,0.11946174
17737,0.085369505
17738,0.06669312
17739,0.056214787
17740,0.052904956
17741,0.09544608
17742,0.06899987
17744,0.06546916
17743,0.13382787
17745,0.15315722
17746,0.059745688
17747,0.06046886
17748,0.068484545
17749,0.08019144
17750,0.16523361
17751,0.06990799
17754,0.16995208
17753,0.14244518
17752,0.076868564
17755,0.07614388
17756,0.06173876
17757,0.078489736
17758,0.06532723
17759,0.08174955
17760,0.05900751
17761,0.050188493
17762,0.061702255
17763,0.115404524
17764,0.0777577
17765,0.064955436
17766,0.06329846
17767,0.074467786
17768,0.067873776
17769,0.057769824
17770,0.06590729
17771,0.054914515
17772,0.095774926
17774,0.078730814
17773,0.065395914
17775,0.06778853
17776,0.066615365
17777,0.10216245
17778,0.06371912
17779,0.20340374
17780,0.06402439
17781,0.066883
17782,0.12850876
17783,0.085514314
17784,0.0673544
17785,0.10501327
17786,0.06605151
17787,0.079921424
17788,0.06311475
17790,0.08705431
17789,0.06872537
17791,0.07747757
17792,0.06669785
17793,0.07050278
17794,0.09724425
17795,0.11609927
17796,0.06899445
17797,0.08257901
17798,0.07001321
17799,0.072553
17800,0.06479485
17801,0.070577264
17802,0.064519115
17803,0.07605477
17805,0.08155529
17804,0.07461948
17806,0.06906883
17808,0.1258165
17807,0.05626539
17809,0.068232186
17810,0.050962288
17811,0.06581228
17812,0.18509308
17813,0.0863134
17814,0.074846745
17815,0.06986328
17816,0.08508724
17817,0.065433316
17818,0.17709662
17819,0.06812445
17820,0.07074451
17821,0.07697977
17822,0.06599601
17823,0.06163026
17824,0.062573425
17825,0.17451642
17826,0.07856475
17827,0.069965914
17828,0.12570961
17829,0.072437234
17830,0.066232294
17831,0.07252358
17832,0.12051405
17833,0.100108385
17834,0.09198705
17835,0.06399676
17836,0.05974276
17837,0.07655416
17838,0.06790863
17839,0.061158117
17840,0.17963192
17841,0.08008936
17842,0.070226006
17844,0.076991834
17843,0.04813992
17845,0.07595727
17846,0.06021855
17847,0.064137734
17848,0.20990004
17849,0.054840382
17850,0.060356673
17852,0.07804494
17851,0.07816115
17853,0.08494882
17854,0.11810415
17855,0.06261376
17856,0.06241813
17857,0.08976045
17859,0.05035977
17858,0.10190776
17860,0.07793475
17861,0.070856325
17862,0.080242984
17863,0.059411667
17864,0.10623821
17865,0.06559306
17866,0.06864921
17867,0.06789114
17868,0.08722757
17870,0.07832958
17869,0.12607792
17871,0.069259785
17872,0.056027
17873,0.06669074
17874,0.08817322
17875,0.09438991
17876,0.06792012
17877,0.052538276
17878,0.06526979
17879,0.063868634
17880,0.12938112
17881,0.07472404
17882,0.06674374
17883,0.06938699
17884,0.0808854
17885,0.09652716
17886,0.06447255
17888,0.06006798
17887,0.07391757
17889,0.0744029
17890,0.079907395
17895,0.08979739
17891,0.060070157
17892,0.06402011
17893,0.07091856
17894,0.068187125
17898,0.084274925
17896,0.07575722
17897,0.06124028
17899,0.06260461
17900,0.058107737
17901,0.07281464
17902,0.10386938
17903,0.08264187
17904,0.09430893
17905,0.0699059
17906,0.076662704
17907,0.13196866
17908,0.07205706
17909,0.068331294
17911,0.05570338
17910,0.07636627
17912,0.070460625
17914,0.087481774
17913,0.1819502
17916,0.09087416
17915,0.11149928
17917,0.10665283
17918,0.06763967
17919,0.073227
17920,0.08210203
17921,0.071941026
17922,0.06020347
17923,0.0765012
17924,0.05065566
17925,0.05758425
17926,0.070274636
17927,0.06012109
17928,0.062077854
17929,0.071093574
17930,0.101475
17931,0.08369165
17932,0.059051916
17933,0.07173951
17934,0.06306885
17935,0.071100496
17936,0.07135982
17937,0.078024015
17938,0.15965115
17939,0.07093461
17940,0.0969166
17941,0.059398394
17942,0.09589527
17943,0.08014
17944,0.10569498
17945,0.090219796
17946,0.09783263
17947,0.06483837
17948,0.072283685
17950,0.07553979
17951,0.09715002
17949,0.07156436
17952,0.051655043
17953,0.066918485
17954,0.12011217
17955,0.06493998
17956,0.06297023
17957,0.10463017
17959,0.07754037
17958,0.06223823
17960,0.0575796
17961,0.060010683
17962,0.07646087
17963,0.06500566
17964,0.06637851
17965,0.061833292
17966,0.09079607
17967,0.23391241
17969,0.07372707
17968,0.11017684
17970,0.15071712
17971,0.068439886
17972,0.06625527
17973,0.24853571
17974,0.08038975
17975,0.07732395
17976,0.073529065
17977,0.06518599
17978,0.10058993
17979,0.055922348
17980,0.11970676
17981,0.09077173
17982,0.07021922
17983,0.07412252
17984,0.05019651
17985,0.08372994
17987,0.18509308
17986,0.07221089
17988,0.075492516
17989,0.107886605
17990,0.066331334
17991,0.08210692
17992,0.09170347
17993,0.07741413
17994,0.07777122
17995,0.061235134
17996,0.08228246
17997,0.07590954
17998,0.057388037
17999,0.06662228
18000,0.06763223
18001,0.06393719
18002,0.058535885
18003,0.07694598
18004,0.050542835
18005,0.06533527
18006,0.06513463
18007,0.1565702
18008,0.113849096
18009,0.059230313
18010,0.07946706
18011,0.16817796
18012,0.056711536
18013,0.06522075
18014,0.0577532
18015,0.06756728
18016,0.08987927
18017,0.08144949
18018,0.07801438
18019,0.06742583
18020,0.06787292
18022,0.058102593
18021,0.06374969
18023,0.08396162
18024,0.13307236
18025,0.06165164
18026,0.0617195
18027,0.05420054
18028,0.107558504
18029,0.17141432
18030,0.06385412
18031,0.081294864
18032,0.078724205
18033,0.079138815
18034,0.068131335
18035,0.08279935
18036,0.071602814
18037,0.066812664
18039,0.06736243
18038,0.0673038
18040,0.0669906
18041,0.061991066
18042,0.0922344
18043,0.11403837
18044,0.06901591
18045,0.05453471
18046,0.1430588
18047,0.0689473
18048,0.07181136
18049,0.076798536
18050,0.07504574
18051,0.0645193
18052,0.123811185
18053,0.10606895
18055,0.074358255
18054,0.07226683
18056,0.14433265
18058,0.054040626
18057,0.08056036
18059,0.04705467
18060,0.08936758
18061,0.069932535
18062,0.071336836
18063,0.083268
18064,0.07306298
18065,0.062019017
18066,0.07513275
18067,0.09358256
18068,0.058951247
18070,0.06305143
18069,0.069779076
18071,0.07418881
18072,0.061717827
18073,0.0577532
18074,0.166093
18075,0.08706828
18076,0.096290074
18078,0.04580444
18077,0.061540015
18079,0.053713758
18080,0.09237227
18081,0.06571021
18082,0.06896559
18083,0.061669767
18084,0.08745215
18085,0.056077637
18086,0.13425799
18087,0.068780646
18088,0.070919655
18089,0.075720705
18090,0.101094775
18091,0.0642059
18092,0.07442571
18093,0.09254316
18094,0.0711608
18095,0.070752345
18096,0.08206538
18097,0.051492658
18098,0.09306694
18099,0.053436413
18100,0.13098268
18101,0.052550465
18103,0.06315285
18104,0.06923039
18102,0.07255468
18105,0.07146706
18106,0.06550151
18107,0.056397747
18108,0.09166324
18109,0.08061495
18110,0.0679765
18112,0.059107378
18111,0.09236319
18115,0.071865425
18113,0.12708797
